,0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0.004620629884157645
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0.9953793701158419
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,0.002049601188743845
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,0.0004797723467201097
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,0.0005465760912001249
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,0.00039561698029723326
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,0.000629306145820552
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,0.0023423506557730023
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,0.001371645714583171
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.0009265766117487833
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,0.0014083010159374645
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.0003448634861143646
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,0.0004750006506858228
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.00018219203040004166
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.0008350468060001907
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.0018980505452747196
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.011072618158586772
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,0.0016999322047342661
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,0.0010404466307488093
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,2.602743291429166e-05
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,0.01827326239952148
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,0.007978318671689482
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,0.0006311652481715727
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,0.6040399687331041
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,0.3413533602512283
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,0.6123063951829462
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,0.166483528400839
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.2046015066980164
PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,0.01660856971819727
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,0.6115132457835674
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,0.0005726035241144166
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,0.005330077425415913
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,0.3825840732669024
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0.0
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0.01660856971819727
PREV_CODE_REJECT_REASON_HC_MEAN,0.1106135574687928
PREV_CODE_REJECT_REASON_LIMIT_MEAN,0.04595026101233638
PREV_CODE_REJECT_REASON_SCO_MEAN,0.025329993484127934
PREV_CODE_REJECT_REASON_SCOFR_MEAN,0.01760375565716395
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0004359595013143853
PREV_CODE_REJECT_REASON_VERIF_MEAN,0.001758396206744766
PREV_CODE_REJECT_REASON_XAP_MEAN,0.7787899235837865
PREV_CODE_REJECT_REASON_XNA_MEAN,0.0029095833675360496
PREV_CODE_REJECT_REASON_nan_MEAN,0.0
PREV_NAME_TYPE_SUITE_Children_MEAN,0.01592194124988691
PREV_NAME_TYPE_SUITE_Family_MEAN,0.12267528069823673
PREV_NAME_TYPE_SUITE_Group of people_MEAN,0.0014692485880117643
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.0063832279222300285
PREV_NAME_TYPE_SUITE_Other_B_MEAN,0.01307184439065442
"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",0.04153019902024347
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,0.2768060167451138
PREV_NAME_TYPE_SUITE_nan_MEAN,0.5221422413856249
PREV_NAME_CLIENT_TYPE_New_MEAN,0.25459371320228735
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0.0741254782540799
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0.6701091402719445
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0.0011716682716916965
PREV_NAME_CLIENT_TYPE_nan_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,9.369875849144998e-05
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,0.06314218042960151
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,0.005689596835064159
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.009630583968836487
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0.0729495960170593
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.014308426319435926
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,0.06857065680560659
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,0.0004945212253715416
PREV_NAME_GOODS_CATEGORY_Education_MEAN,3.9041149371437495e-05
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.00019520574685718748
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.025926478889702113
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.001180344082663127
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0.0035756115517183683
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0.00015616459748574998
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.004048009459112762
PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,0.001745139376903256
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0.0013872621743317457
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.1647345278113606
PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,0.001404180005726035
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.0013924676609146042
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,0.014963481032818119
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,0.0019806876447775955
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.0009109601520002084
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0030139767314749746
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,0.5384672015733164
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0.0
PREV_NAME_PORTFOLIO_Cards_MEAN,0.10229287491526885
PREV_NAME_PORTFOLIO_Cars_MEAN,5.205486582858332e-05
PREV_NAME_PORTFOLIO_Cash_MEAN,0.24288140067596656
PREV_NAME_PORTFOLIO_POS_MEAN,0.4409165927554304
PREV_NAME_PORTFOLIO_XNA_MEAN,0.21385707678750568
PREV_NAME_PORTFOLIO_nan_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,0.6548257244087666
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.12193699951957138
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.2232372760716639
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,0.04853972320592135
PREV_CHANNEL_TYPE_Car dealer_MEAN,5.205486582858332e-05
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.001995298499163573
PREV_CHANNEL_TYPE_Contact center_MEAN,0.03924948800797941
PREV_CHANNEL_TYPE_Country-wide_MEAN,0.3328736607431855
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.3799548629016886
PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.06878656055863841
PREV_CHANNEL_TYPE_Stone_MEAN,0.12854835121759448
PREV_CHANNEL_TYPE_nan_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,0.004881445043075402
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,0.010171954573453755
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.21300391565090565
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.01670710214280137
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,0.24164686896005735
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,0.02816688313291731
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.012792669187609455
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.0017373311470289682
PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,0.0005248865637715484
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.00011712344811431249
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,0.4702498201502651
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,0.31614995170277455
PREV_NAME_YIELD_GROUP_high_MEAN,0.2522212983913623
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.04483148225242389
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0.1603659542872471
PREV_NAME_YIELD_GROUP_middle_MEAN,0.2264313133661933
PREV_NAME_YIELD_GROUP_nan_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card Street_MEAN,0.08891703803861231
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,0.0480615956664212
PREV_PRODUCT_COMBINATION_Cash_MEAN,0.15307863059092816
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,0.04123264968896261
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,0.018654186620923562
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,0.025197122052357447
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,0.0426424117686708
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,0.04680789027825807
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,0.06834714026679371
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,0.164837862917038
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,0.0466059560109689
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,0.050783637859065395
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0046852477749643375
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.1650540455354228
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,0.01659670244818992
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,0.01664082514398748
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,0.0013729470862288854
PREV_PRODUCT_COMBINATION_nan_MEAN,0.00048411025220582496
APPROVED_AMT_ANNUITY_MIN,10801.636384399155
APPROVED_AMT_ANNUITY_MAX,13687.723144764652
APPROVED_AMT_ANNUITY_MEAN,12300.266706188084
APPROVED_AMT_APPLICATION_MIN,117564.23921469711
APPROVED_AMT_APPLICATION_MAX,165640.53499648636
APPROVED_AMT_APPLICATION_MEAN,141470.19925523712
APPROVED_AMT_CREDIT_MIN,133724.54411806044
APPROVED_AMT_CREDIT_MAX,187478.2081447646
APPROVED_AMT_CREDIT_MEAN,161010.0241160526
APPROVED_APP_CREDIT_PERC_MIN,0.9268413778497565
APPROVED_APP_CREDIT_PERC_MAX,0.9842270687095798
APPROVED_APP_CREDIT_PERC_MEAN,0.9596176284679662
APPROVED_HOUR_APPR_PROCESS_START_MIN,11.99297259311314
APPROVED_HOUR_APPR_PROCESS_START_MAX,12.820801124385103
APPROVED_HOUR_APPR_PROCESS_START_MEAN,12.449292425645144
APPROVED_DAYS_DECISION_MIN,-1080.0028890450535
APPROVED_DAYS_DECISION_MAX,-852.0150698836574
APPROVED_DAYS_DECISION_MEAN,-974.6372896890471
APPROVED_CNT_PAYMENT_MEAN,13.69381142009393
APPROVED_CNT_PAYMENT_SUM,17.248379792301087
POS_MONTHS_BALANCE_MAX,-16.430077301475755
POS_MONTHS_BALANCE_MEAN,-22.645330543327756
POS_MONTHS_BALANCE_SIZE,1.958147887873819
POS_SK_DPD_MAX,0.2918716327008667
POS_SK_DPD_MEAN,0.1614478339823854
